work_id,name,artist_id,style,museum_id
27401,"Landscape with Cows and Camels",504,Expressionism,NULL
23504,"The Beheading of Saint John the Baptist",870,Baroque,NULL
27403,"Large Bright Shop Window",504,Expressionism,NULL
23506,"The Calling of Saint Matthew",870,Baroque,NULL
27405,"Leave Taking",504,Expressionism,NULL
23508,"The Cardsharps",870,Baroque,NULL
23510,"The Crowning with Thorns",870,Baroque,NULL
23512,"The Crucifixion of Saint Andrew",870,Baroque,53
26227,"A Young Man in a Fur Cap and a Cuirass",684,Baroque,NULL
193587,"Aert van Nes, Vice Admiral",631,NULL,43
193692,"Banquet at the Crossbowmen’s Guild in Celebration of the Treaty of Mu¨nster",631,NULL,43
193596,"Egbert Meeuwsz Cortenaer, Vice Admiral, Admiralty of the Maas, Rotterdam",631,NULL,43
193603,"Geertruida den Dubbelde, Wife of Aert van Nes",631,NULL,43
199618,"Mercury, Argus, and Io",684,Baroque,60
193617,"Jacobus Trip, Armaments Dealer of Amsterdam and Dordrecht",631,NULL,43
26231,"Portrait of Van Abraham de Potter",684,Baroque,43
26233,"The Goldfinch",684,Baroque,48
193610,"Johan de Liefde, Vice-Admiral",631,NULL,43
193629,"Maria Pietersdr de Leest, Wife of Samuel van Lansbergen",631,NULL,43
179241,"A Fairy (Kersti in the Meadow)",907,Post-Impressionism,NULL
193638,"Mary Stuart, Princess of Orange, as Widow of William II",631,NULL,43
179249,"Birch Trees",907,Post-Impressionism,NULL
193697,"Militia Company of District VIII under the Command of Captain Roelof Bicker",631,NULL,43
179192,"Congratulations from Kattegat",907,Post-Impressionism,NULL
193674,"Portrait of a Woman",631,NULL,43
179199,"Holiday Reading",907,Post-Impressionism,NULL
193683,"Portrait of a Young Man in Military Costume",631,NULL,43
179206,"Lisbeth by the Birch Tree",907,Post-Impressionism,NULL
179265,"Mirror Image with Brita",907,Post-Impressionism,NULL
193647,"Portrait of Andries Bicker",631,NULL,43
193656,"Portrait of Gerard Andriesz Bicker",631,NULL,43
179213,"My Country Cottage in Winter, Sundborn",907,Post-Impressionism,NULL
193665,"Samuel van Lansbergen, Remonstrant Minister in Rotterdam",631,NULL,43
27593,"A Young Man Drinking",692,Baroque,47
179257,"Portrait of Dora Lamm",907,Post-Impressionism,NULL
179182,"Self-Portrait in the New Studio",907,Post-Impressionism,NULL
179220,Siblings,907,Post-Impressionism,NULL
179227,"Ta La Campagne",907,Post-Impressionism,NULL
179273,"The Letter",907,Post-Impressionism,NULL
27595,"Boy with a Dog",692,Baroque,34
27597,"Christ Bearing the Cross",692,Baroque,67
199604,"The Mystic Marriage of Saint Catherine",692,Baroque,60
27603,"The Vision of Saint Francis of Paola",692,Baroque,55
27605,"The Young Beggar (The Beggar's Toilet)",692,Baroque,40
27607,"Two Women at a Window",692,Baroque,NULL
29966,"Brustbild Einer Jungen Frau Mit Offenem Haar",618,Expressionism,NULL
29968,"Conversation Between Two Clowns",618,Expressionism,NULL
29970,"Head of a Girl",618,Expressionism,NULL
29972,"Lee Hoetger and Her Sister",618,Expressionism,NULL
29974,"Liegende Mutter Mit Kind",618,Expressionism,NULL
29976,"Old Poorhouse Woman with a Glass Bottle",618,Expressionism,NULL
29978,"Self-Portrait with Trees in Blossom",618,Expressionism,NULL
29980,"Still Life with Yellow Jug",618,Expressionism,NULL
191832,"Broodmare with Foal and a Terrier",672,Romanticism,NULL
191845,"Diamond with Dennis Fitzpatrick Up",672,Romanticism,NULL
191856,"Favorite Chestnut Hunter of Lady Frances Stephens",672,Romanticism,NULL
191918,"Foxhunting Scene",672,Romanticism,NULL
191927,"George Marquess of Huntly on Tiny",672,Romanticism,NULL
191954,"J G Shaddick the Celebrated Sportsman",672,Romanticism,NULL
191867,"Mr. Henry Vansittart's Chestnut Colt Burleigh with Sam Chifney Up",672,Romanticism,NULL
191909,"Mully Moloch",672,Romanticism,NULL
191936,"Portrait of a Sportsman Possibly Richard Prince",672,Romanticism,NULL
191878,"Roan Hack",672,Romanticism,NULL
191945,"The Jockey Frank Buckle, Owner Breeder and Trainer",672,Romanticism,NULL
191889,"The Malcolm Arabian",672,Romanticism,NULL
191900,"White Horse and a Terrier",672,Romanticism,NULL
29074,"A Group Portrait of a Lady and Her Two Children",644,Neo-Classicism,NULL
179234,"The Workshop",907,Post-Impressionism,NULL
29076,"Cymon and Iphigenia",644,Neo-Classicism,60
192414,"A Blustery Winter Day",636,NULL,NULL
29078,"Hagar and Ishmael",644,Neo-Classicism,35
23355,"A Blustery Winter Day",636,Impressionism,NULL
29080,"Omnia Vincit Amor, or the Power of Love in the Three Elements",644,Neo-Classicism,35
23357,"Bay of Naples",636,Impressionism,NULL
29082,"The Damsel and Orlando",644,Neo-Classicism,35
23359,"Capri from Sorrento",636,Impressionism,NULL
29088,"Thetis Bringing the Armor to Achilles",644,Neo-Classicism,60
23361,"Fishing Boats in the Lagoon of Venice",636,Impressionism,NULL
122945,"Children in Woods",526,Impressionism,62
23363,"Les Grands Boulevards, Paris",636,Impressionism,NULL
122782,"Eleanor and Benny",526,Impressionism,NULL
23365,"Napoli via Toledo",636,Impressionism,NULL
122793,"Girl on the Headland",526,Impressionism,NULL
23367,"Porta Nolana",636,Impressionism,NULL
122857,"Margaret Gretchen Strong",526,Impressionism,67
23369,"The Kiosk, Paris",636,Impressionism,NULL
23371,"Tuileries Gardens, Paris",636,Impressionism,NULL
122879,"Portrait in White",526,Impressionism,67
23373,"Venetian Canal",636,Impressionism,NULL
122890,"Portrait of a Lady",526,Impressionism,NULL
122868,"Portrait of Gertrude Russell",526,Impressionism,NULL
23375,"View of Sorrento",636,Impressionism,NULL
122901,"Portrait of Marjorie Coldwell Westinghouse",526,Impressionism,NULL
122912,"Portrait of Sue",526,Impressionism,NULL
23379,"View of the Bay of Naples II",636,Impressionism,NULL
23377,"View of the Bay of Naples",636,Impressionism,NULL
122804,"Summer 1909",526,Impressionism,55
187164,"Corenno Plinio",687,NULL,NULL
122923,Summer,526,Impressionism,NULL
187175,"Forte dei Marmi",687,NULL,NULL
122837,Sunlight,526,Impressionism,61
30108,"Lot's Daughters",687,NULL,NULL
122815,"The Reader",526,Impressionism,61
187219,Marina,687,NULL,NULL
187230,Marina,687,NULL,NULL
187241,"Marina con Casa Colonica",687,NULL,NULL
187208,Marina,687,NULL,NULL
122826,"Two Boys",526,Impressionism,NULL
122934,"Two Little Girls",526,Impressionism,NULL
189370,"A Pagan Sacrifice",698,Renaissance,NULL
168000,Annunciation,698,Renaissance,NULL
187197,Photography,687,NULL,NULL
189382,"Saint Catherine of Alexandria",698,Renaissance,NULL
187147,"Still Life",687,NULL,NULL
189387,"The Holy Family with Saints",698,Renaissance,NULL
189377,"The Vision of Saint Augustine",698,Renaissance,NULL
27139,"At the Ball",769,Impressionism,NULL
187252,"Still Life",687,NULL,NULL
187263,"Still Life",687,NULL,NULL
30110,Summer,687,NULL,NULL
187138,"The Brunekkeschi Church",687,NULL,NULL
27141,"Chasing Butterflies",769,Impressionism,49
187186,"The Gulf",687,NULL,NULL
30112,"The Metaphysical Muse",687,NULL,NULL
187274,"Umbrian Landscape",687,NULL,NULL
27143,"Child in the Rose Garden",769,Impressionism,NULL
205085,Daffodils,769,Impressionism,NULL
27145,"Eugene Manet on the Isle of Wight",769,Impressionism,NULL
187285,"Venetian View",687,NULL,NULL
27147,"Girl in Straw Hat",769,Impressionism,NULL
187296,Venice,687,NULL,NULL
27149,"Hanging the Laundry Out to Dry",769,Impressionism,46
19093,"A Walk at Dusk",588,Romanticism,55
27151,"Hide and Seek",769,Impressionism,NULL
27153,"In a Villa at the Seaside",769,Impressionism,NULL
19095,"Boats in the Harbour at Evening",588,Romanticism,NULL
27155,"Lady at Her Toilet",769,Impressionism,68
184185,"Bushes in the Snow",588,Romanticism,NULL
27157,"Lady with a Fan",769,Impressionism,NULL
184194,"Caspar David Friedrich in His Studio",588,Romanticism,NULL
27159,"Le Port de Nice",769,Impressionism,NULL
19097,"Chalk Cliffs on Rugen",588,Romanticism,NULL
19099,"Dolmen in the Snow",588,Romanticism,NULL
19101,"Easter Morning",588,Romanticism,56
27161,"Lilacs at Maurecourt",769,Impressionism,NULL
27163,"Nice Beach",769,Impressionism,NULL
27165,"Paule Gobillard in Prom Dress",769,Impressionism,NULL
19105,"Evening Landscape with Two Men",588,Romanticism,34
27167,"Pink Anemones",769,Impressionism,NULL
19103,Evening,588,Romanticism,NULL
27169,"Portrait of Madame Pontillon",769,Impressionism,49
19107,"Flat Countryside",588,Romanticism,55
27171,"Reading (Portrait of Edma Morisot)",769,Impressionism,53
19109,"Gazebo in Greifswald",588,Romanticism,55
27173,"Reclining Nude Shepherdess",769,Impressionism,56
19111,"Graveyard Under Snow",588,Romanticism,NULL
27175,"Summer Day",769,Impressionism,NULL
19113,"Greifswald in Moonlight",588,Romanticism,55
27177,"The Artist's Daughter, Julie, with Her Nanny",769,Impressionism,NULL
19115,"Hill and Ploughed Field Near Dresden",588,Romanticism,NULL
19117,"Hutten's Tomb",588,Romanticism,NULL
19119,"Man and Woman Contemplating the Moon",588,Romanticism,NULL
19121,"Meadows Near Greifwald",588,Romanticism,NULL
19123,"Monk by the Sea",588,Romanticism,NULL
19125,"Moonrise by the Sea",588,Romanticism,34
19127,"Morning in the Riesengebirge",588,Romanticism,NULL
19129,"Mountain in Riesengebirge",588,Romanticism,NULL
19131,"Mountain Peak with Drifting Clouds",588,Romanticism,NULL
19133,Neubrandenburg,588,Romanticism,NULL
19135,"Northern Landscape, Spring",588,Romanticism,46
19137,"Northern Sea in the Moonlight",588,Romanticism,NULL
19139,"Oak Tree in Snow",588,Romanticism,NULL
19141,"On the Sailing Boat",588,Romanticism,34
19143,Riesengebirge,588,Romanticism,NULL
19145,"Rocky Ravine",588,Romanticism,NULL
19147,"Seaside Moonlight",588,Romanticism,40
25535,"Ernesta (Child with Nurse)",678,Expressionism,35
25533,Ernesta,678,Expressionism,35
25537,"Mr. and Mrs. Anson Phelps Stokes",678,Expressionism,35
25539,"Sita and Sarita",678,Expressionism,49
197889,"Bouquet of Flowers",878,Expressionism,51
28479,"Dindon et Tomates",878,Expressionism,NULL
28481,Eva,878,Expressionism,NULL
28483,"Garcon d'Honneur",878,Expressionism,NULL
28485,"La Folle",878,Expressionism,NULL
28487,"La Jeune Anglaise",878,Expressionism,NULL
28489,"Le Garcon d'Etage",878,Expressionism,NULL
28491,"Le Lapin",878,Expressionism,NULL
27179,"The Artist's Sister at a Window",769,Impressionism,46
28493,"Madeleine Castaing",878,Expressionism,35
27181,"The Basket Chair",769,Impressionism,NULL
28495,"Nature Morte Au Faisan",878,Expressionism,NULL
27183,"The Cradle",769,Impressionism,49
28497,"Portrait de Madame X",878,Expressionism,NULL
28499,"Portrait of Emile Lejeune",878,Expressionism,NULL
28501,Self-Portrait,878,Expressionism,NULL
28503,"The Little Pastry Cook",878,Expressionism,NULL
197879,"The Pastry Chef (Baker Boy)",878,Expressionism,51
28505,"The Pastry Cook",878,Expressionism,NULL
28507,"The Ray",878,Expressionism,35
28509,"The Red Blouse",878,Expressionism,35
28511,"View of Cagnes",878,Expressionism,35
197909,"Winding Road, Near Gre´olie`res",878,Expressionism,51
197917,"Woman in Blue",878,Expressionism,51
197928,"Woman Seated in Armchair",878,Expressionism,51
197899,"Woman with Round Eyes",878,Expressionism,51
19894,"Coast Scene, Isles of Shoals",614,Impressionism,35
23207,"A Naval Snow",709,NULL,41
19896,"Columbian Exposition, Chicago",614,Impressionism,NULL
23209,"A Two-Decker and a Frigate Running Into the Thames Off Gravesend",709,NULL,41
19898,"Conversation on the Avenue",614,Impressionism,NULL
23211,"An East Indiaman in a Fresh Breeze",709,NULL,41
23213,"East Indiamen in a Gale",709,NULL,41
19900,"Couch on the Porch, Cos Cob",614,Impressionism,NULL
19902,"Early Evening, After Snowfall",614,Impressionism,NULL
23215,"Greenland Fishery, English Whalers in the Ice",709,NULL,41
19904,"Early Morning on the Avenue in May 1917",614,Impressionism,NULL
23217,"Ships in a Light Breeze",709,NULL,41
23219,"The Capture of the Glorioso, 8 October 1747",709,NULL,41
19906,"End of the Trolley Line, Oak Park, Illinois",614,Impressionism,NULL
23221,"The Capture of the Marquise d'Antin and Louis Erasme by the English Privateers Duke and Prince Frederick",709,NULL,41
19908,"Fifth Avenue",614,Impressionism,NULL
29068,"Coming Events Cast Their Shadows Before",634,Realism,35
19910,"Figures in Sunlight",614,Impressionism,NULL
29070,"His First Appearance in Public",634,Realism,46
19912,Improvisation,614,Impressionism,NULL
29072,"Independence Day",634,Realism,NULL
19914,"In the Old House",614,Impressionism,NULL
124186,"A Sunny Morning",662,Impressionism,NULL
124197,"Afternoon in the Cluny Garden, Paris",662,Impressionism,NULL
24668,"Betty Gallowhur (Betty Newell)",662,Impressionism,35
19916,"Isles of Shoals, Broad Cove",614,Impressionism,NULL
124338,"Breakfast for Three",662,Impressionism,NULL
19918,Jonquils,614,Impressionism,NULL
124347,"Fair Critics",662,Impressionism,35
19920,"July Fourteenth, Rue Daunou, 1910",614,Impressionism,35
124208,"Flower Field",662,Impressionism,NULL
19922,"Late Afternoon, New York, Winter",614,Impressionism,NULL
124219,"Gray Day On The Lot",662,Impressionism,NULL
19924,"Le Val-de-Grace, Spring Morning",614,Impressionism,NULL
124230,Haytime,662,Impressionism,NULL
19926,"Morning Light",614,Impressionism,NULL
124301,"Hollyhocks and Sunlight",662,Impressionism,61
19928,"Mrs. Hassam and Her Sister",614,Impressionism,NULL
124241,"In the Luxembourg (Garden)",662,Impressionism,NULL
30046,"Still Life with Fruit",750,Expressionism,NULL
124310,"Lady with a Bouquet (Snowballs)",662,Impressionism,NULL
30048,Sunflowers,750,Expressionism,NULL
124356,"Lotus Lilies",662,Impressionism,60
25545,"Christ Crowned with Thorns",738,Renaissance,47
124274,"On the Heights",662,Impressionism,35
25547,"David and Jonathan",738,Renaissance,47
124252,"Paris at Night",662,Impressionism,NULL
187080,"Madonna and Child Before a Landscape",738,Renaissance,NULL
124282,"Path of Flowers",662,Impressionism,55
187069,"Saint Christopher with the Infant Christ and Saint Peter",738,Renaissance,NULL
124263,"Picnic by the Balanced Boulders",662,Impressionism,NULL
25549,"Saint Jerome in a Landscape",738,Renaissance,47
124327,"Sunshine and Rain",662,Impressionism,NULL
25551,"The Virgin and Child",738,Renaissance,NULL
124291,"The Mountain Side Seat",662,Impressionism,55
25553,"The Virgin and Child",738,Renaissance,47
122770,"Benjamin Moore McVickar",655,NULL,NULL
204763,"Virgin and Child with Saints and Donors",738,Renaissance,53
122726,"Flower of Fields",655,NULL,NULL
29344,"A Calm at a Mediterranean Port",674,Neo-Classicism,55
122759,"Portrait of Fidelia Marshall",655,NULL,62
187893,"A Coastal Scene with Fishermen in the Foreground",674,Neo-Classicism,NULL
122748,"The Flower Girl",655,NULL,35
187940,"A Mediterranean Port at Sunset with a Fisherman in the Foreground",674,Neo-Classicism,NULL
120703,"After All",582,NULL,NULL
187950,"A Moonlit Seascape",674,Neo-Classicism,NULL
120735,"Chimney and Water Tower",582,NULL,NULL
29346,"A Storm on a Mediterranean Coast",674,Neo-Classicism,55
120746,"End of the Parade Coatesville",582,NULL,NULL
187964,"An Italian Coastal View with a Rainbow, Fisherman and Peasants at an Inlet",674,Neo-Classicism,NULL
120757,"I Saw the Figure 5 in Gold",582,NULL,NULL
187957,"An Italian Harbor Scene in the Morning Fog with Fishermen Departing",674,Neo-Classicism,NULL
120768,Landcaster,582,NULL,NULL
187905,"Elegant Figures Disembarking in a Grotto",674,Neo-Classicism,NULL
120779,Machinery,582,NULL,NULL
187971,"Fishers at the Sunrise",674,Neo-Classicism,NULL
196198,Masts,582,NULL,51
187912,Fishing,674,Neo-Classicism,NULL
120790,"Modern Conveniences",582,NULL,NULL
187919,"Mediterranean Harbour Scene at Sunset",674,Neo-Classicism,NULL
120801,"My Egypt",582,NULL,NULL
187926,"Pilgrims in an Italian Landscape",674,Neo-Classicism,NULL
196210,"Piano Mover's Holiday",582,NULL,51
187933,"The Villa Pamphilj Gardens, Rome",674,Neo-Classicism,NULL
120724,"The Home of the Brave",582,NULL,NULL
187978,"View of a Mediterranean Port at Sunrise with Fishermen Along the Shore",674,Neo-Classicism,NULL
120812,"The Street",582,NULL,NULL
187985,"View of an Archipelago",674,Neo-Classicism,NULL
120823,"The Tower",582,NULL,NULL
187992,"View of the Ponte Rotto, Rome",674,Neo-Classicism,NULL
122554,"Apple Blossoms",862,Realism,NULL
187999,"Washerwomen Nearby a Lake",674,Neo-Classicism,NULL
122563,"Banks of the Seine",862,Realism,NULL
122572,"Beach at Low Tide",862,Realism,NULL
26926,"Aeneas in Delos",537,Baroque,47
122581,"Boats on the Seacoast at Etaples",862,Realism,NULL
26928,"An Artist Studying from Nature",537,Baroque,NULL
122673,"Farm at Kerity Brittany",862,Realism,NULL
26930,"Capriccio with Ruins of the Roman Forum",537,Baroque,NULL
122590,Harvest,862,Realism,NULL
26932,"Coast View with the Abduction of Europa",537,Baroque,55
122599,"Landscape on the River Oise",862,Realism,NULL
26934,"Embarkation of St. Paula",537,Baroque,NULL
122691,"Landscape with a Sunlit Stream",862,Realism,NULL
26940,"Landscape with Acis and Galatea",537,Baroque,40
122608,"Le Tonnelier",862,Realism,NULL
26946,"Landscape with Dancing Satyrs and Nymphs",537,Baroque,NULL
26948,"Landscape with Merchants",537,Baroque,46
122617,"Les Bord de Loise",862,Realism,NULL
26950,"Landscape with Nymph and Satyr Dancing",537,Baroque,NULL
122635,"On the Banks of the Oise",862,Realism,NULL
26952,"Landscape with the Embarkment of Saint Paula Romana in Ostia",537,Baroque,50
122682,Seascape,862,Realism,NULL
122662,"The Dunes at Camiers",862,Realism,NULL
199629,"Pastoral Landscape with a Mill",537,Baroque,60
122644,"The Ponds of Gylieu",862,Realism,NULL
26960,"Rape of Europa",537,Baroque,NULL
122653,"View at Auvers Sur Oise",862,Realism,NULL
26962,"Seaport with the Embarkation of Saint Ursula",537,Baroque,47
31848,"A Bad One",560,"American Art",NULL
26964,"Seaport with the Embarkation of the Queen of Sheba",537,Baroque,47
31850,"A Doubtful Handshake",560,"American Art",NULL
26974,"The Judgment of Paris",537,Baroque,47
31852,"A Doubtful Visitor",560,"American Art",NULL
26976,"The Trojan Women Setting Fire to Their Fleet",537,Baroque,35
31854,"A Loose Cinch",560,"American Art",NULL
26978,"View of a Port with the Capitol by Jelly",537,Baroque,40
31856,"Approach of the White Men",560,"American Art",NULL
