work_id,subject
4169,Nude
4165,Nude
196457,Nude
4173,Portraits
4175,Portraits
4177,Winter
4179,Flowers
4179,Spring
196467,Nude
4181,Nude
4185,Flowers
4185,Still-Life
4187,Flowers
4187,Still-Life
4189,Flowers
4189,Still-Life
4191,Flowers
4191,Still-Life
197671,Still-Life
4195,Still-Life
4193,Still-Life
4209,Nude
4211,Nude
4213,Nude
3965,Nude
4217,Musics
4221,Autumn/Fall
4221,Bridges
4241,Rivers/Lakes
4243,Lovers
4251,Gardens
4253,Gardens
4255,Gardens
4265,Nude
4267,Nude
4271,Lovers
4275,Churches/Temples/Mosques
4279,Musics
4291,Gardens
4291,Summer
4297,Nude
4299,Musics
4303,Gardens
4319,Flowers
4321,Nude
4325,Nude
4333,Musics
4337,Flowers
197517,Flowers
4339,Flowers
198740,Flowers
4345,Seascapes
4347,Seascapes
4353,Nude
4365,Musics
4371,Gardens
4373,Portraits
4377,Nude
4383,Nude
4385,Flowers
4395,Dogs
4407,Gardens
4411,Musics
4413,Musics
4415,Nude
4427,Musics
132091,Still-Life
131605,Nude
21313,Nude
131826,Gardens
131146,Dogs
131242,Summer
131275,Gardens
132064,Bridges
131119,Still-Life
131715,Still-Life
131737,Nude
132055,Gardens
132046,Rivers/Lakes
131110,Gardens
131726,Gardens
131495,Winter
131682,Dogs
137791,Musics
137846,Musics
137868,Musics
138036,Musics
3207,"Jesus Christ"
3205,"Jesus Christ"
3219,Portraits
163031,Portraits
3257,Portraits
3261,Portraits
3263,Portraits
3265,Portraits
3267,Portraits
3259,Portraits
3271,Portraits
3269,Portraits
3273,Portraits
198728,Portraits
3275,Portraits
3277,Portraits
3279,Portraits
3283,Portraits
3287,Portraits
3285,Portraits
3289,Portraits
3291,Portraits
3532,Portraits
3305,Portraits
3299,Portraits
3301,Portraits
3303,Portraits
3307,Portraits
3309,Portraits
3311,Portraits
3313,Portraits
3315,Portraits
3319,Portraits
3321,Portraits
3333,Christianity
3333,"Jesus Christ"
3345,Christianity
3347,Lovers
3363,Christianity
3375,Bridges
3377,Nude
179568,"Abstract/Modern Art"
25734,"Abstract/Modern Art"
179459,"Abstract/Modern Art"
179331,"Abstract/Modern Art"
179470,"Abstract/Modern Art"
179481,"Abstract/Modern Art"
25736,"Abstract/Modern Art"
179492,"Abstract/Modern Art"
25738,"Abstract/Modern Art"
25740,"Abstract/Modern Art"
25742,"Abstract/Modern Art"
25744,"Abstract/Modern Art"
179559,"Abstract/Modern Art"
25746,"Abstract/Modern Art"
25748,"Abstract/Modern Art"
179340,"Abstract/Modern Art"
123368,Winter
29456,Horses
29458,Christianity
29458,"Jesus Christ"
29522,Christianity
29522,"Jesus Christ"
29472,Christianity
124926,"Landscape Art"
124926,Winter
124937,"Landscape Art"
125114,Flowers
124948,"Landscape Art"
124832,Nude
176729,Portraits
22828,Portraits
22829,Portraits
176738,Portraits
176747,Portraits
22833,Portraits
207216,Portraits
22845,Portraits
22846,Portraits
176678,Portraits
176756,Portraits
176686,Portraits
176765,Portraits
176774,Portraits
176694,Portraits
176783,Portraits
22849,Portraits
176792,Portraits
176801,Portraits
22852,Portraits
176810,Portraits
21014,Flowers
21014,Gardens
21032,Flowers
177006,Nude
177254,Nude
177016,Nude
177262,Nude
176917,Still-Life
25381,Nude
176927,Flowers
177238,Flowers
177126,Flowers
177126,Still-Life
177246,Flowers
177106,Flowers
177106,Still-Life
177116,Flowers
177116,Still-Life
208611,Flowers
130787,Nude
130901,Nude
130534,Nude
130523,Rivers/Lakes
130479,Seascapes
130490,Seascapes
130910,Nude
130809,Flowers
130982,Gardens
130776,Flowers
18877,Portraits
18893,Portraits
18905,Dogs
18915,Musics
18917,"Jesus Christ"
18923,Musics
18923,Portraits
18927,Portraits
18931,Portraits
19341,Portraits
176065,Portraits
176074,Portraits
19343,Portraits
19347,Portraits
176101,Portraits
19355,Seascapes
19357,Dogs
186495,Seascapes
186414,"Landscape Art"
186222,"Landscape Art"
7919,"Landscape Art"
7919,Rivers/Lakes
7921,"Landscape Art"
7923,"Landscape Art"
7923,Rivers/Lakes
7925,"Landscape Art"
7925,Rivers/Lakes
7927,"Landscape Art"
186423,"Landscape Art"
7929,"Landscape Art"
7929,Rivers/Lakes
186231,"Landscape Art"
7931,"Landscape Art"
186504,Seascapes
7933,"Landscape Art"
186513,Seascapes
7935,"Landscape Art"
7937,"Landscape Art"
186178,"Landscape Art"
7939,"Landscape Art"
7941,"Landscape Art"
7943,"Landscape Art"
186240,"Landscape Art"
186531,"Landscape Art"
7945,"Landscape Art"
7945,Rivers/Lakes
7947,"Landscape Art"
7947,Rivers/Lakes
186432,"Landscape Art"
186441,"Landscape Art"
186450,"Landscape Art"
7949,"Landscape Art"
186630,"Landscape Art"
186522,Seascapes
7951,"Landscape Art"
186639,"Landscape Art"
7953,"Landscape Art"
7955,"Landscape Art"
186468,"Landscape Art"
186540,"Landscape Art"
186279,"Landscape Art"
186279,Seascapes
7959,"Landscape Art"
186459,"Landscape Art"
7961,"Landscape Art"
7961,Rivers/Lakes
186288,"Landscape Art"
186549,"Landscape Art"
7965,"Landscape Art"
7967,"Landscape Art"
186558,Seascapes
186567,Seascapes
186585,Seascapes
186657,Seascapes
186576,Seascapes
186594,Seascapes
7971,"Landscape Art"
186603,Seascapes
186612,Seascapes
7973,"Landscape Art"
7973,Winter
186648,"Landscape Art"
7975,"Landscape Art"
28765,Portraits
28767,Portraits
28769,Portraits
28771,Portraits
28773,Portraits
28775,Portraits
199308,Portraits
28777,Portraits
28779,Portraits
28781,Portraits
28783,Portraits
28785,Portraits
424,Gardens
465,Seascapes
466,Bridges
466,Spring
468,Flowers
467,Flowers
470,Flowers
470,Gardens
469,Flowers
469,Gardens
471,Flowers
471,Gardens
471,Spring
472,Flowers
473,Flowers
476,Gardens
477,Gardens
478,Gardens
479,Flowers
479,Gardens
485,Autumn/Fall
486,Autumn/Fall
475,Flowers
523,Flowers
523,Gardens
525,Flowers
526,Portraits
601,Autumn/Fall
532,Lovers
535,Bridges
537,Portraits
536,Portraits
544,Flowers
544,Gardens
548,Gardens
549,Gardens
581,Gardens
590,Spring
594,Spring
596,Spring
595,Spring
597,Spring
598,Spring
603,Spring
602,Spring
605,"Jesus Christ"
606,Still-Life
608,Still-Life
640,Summer
642,Portraits
643,Portraits
644,Portraits
647,Portraits
649,Portraits
648,Portraits
650,Portraits
651,Portraits
652,Portraits
654,Portraits
655,Portraits
653,Portraits
657,Portraits
658,Portraits
659,Portraits
660,Portraits
661,Portraits
663,Still-Life
665,Still-Life
669,Flowers
701,Seascapes
702,Seascapes
708,Portraits
707,Portraits
710,Portraits
709,Portraits
704,Portraits
705,Portraits
706,Portraits
711,Portraits
712,Portraits
713,Portraits
715,Portraits
716,Portraits
717,Portraits
718,Portraits
720,Portraits
719,Portraits
703,Portraits
723,Still-Life
722,Still-Life
725,Still-Life
724,Still-Life
726,Winter
728,Rivers/Lakes
729,Still-Life
761,Still-Life
762,Flowers
762,Still-Life
763,Still-Life
764,Still-Life
765,Still-Life
766,Still-Life
767,Still-Life
760,Still-Life
768,Flowers
768,Still-Life
769,Summer
772,Flowers
773,Flowers
771,Flowers
770,Flowers
770,Still-Life
774,Summer
776,Summer
778,Bridges
780,Architectures
780,Churches/Temples/Mosques
784,Cafes/Bars
787,Flowers
787,Spring
789,Gardens
820,Gardens
827,Cafes/Bars
829,Portraits
830,Spring
831,Gardens
832,Portraits
195361,Portraits
838,Autumn/Fall
847,Bridges
881,Spring
882,Architectures
886,Gardens
892,Flowers
893,Flowers
894,Flowers
895,Flowers
896,Flowers
897,Flowers
898,Flowers
899,Flowers
900,Flowers
901,Flowers
903,Flowers
904,Flowers
902,Flowers
906,Rivers/Lakes
907,Flowers
907,Gardens
908,Spring
944,Still-Life
955,Spring
950,Autumn/Fall
950,Summer
3032,"Abstract/Modern Art"
3034,"Abstract/Modern Art"
3036,"Abstract/Modern Art"
3038,"Abstract/Modern Art"
3040,"Abstract/Modern Art"
3042,"Abstract/Modern Art"
3044,"Abstract/Modern Art"
3046,"Abstract/Modern Art"
3048,"Abstract/Modern Art"
3050,"Abstract/Modern Art"
209533,"Abstract/Modern Art"
3052,"Abstract/Modern Art"
3054,"Abstract/Modern Art"
3056,"Abstract/Modern Art"
3058,"Abstract/Modern Art"
3060,"Abstract/Modern Art"
3062,"Abstract/Modern Art"
3064,"Abstract/Modern Art"
3064,Churches/Temples/Mosques
3066,"Abstract/Modern Art"
3068,"Abstract/Modern Art"
3070,"Abstract/Modern Art"
3072,"Abstract/Modern Art"
3074,"Abstract/Modern Art"
3076,"Abstract/Modern Art"
3078,"Abstract/Modern Art"
3080,"Abstract/Modern Art"
3080,Churches/Temples/Mosques
3082,"Abstract/Modern Art"
3084,"Abstract/Modern Art"
3086,"Abstract/Modern Art"
3088,"Abstract/Modern Art"
3090,"Abstract/Modern Art"
3092,"Abstract/Modern Art"
3094,"Abstract/Modern Art"
3096,"Abstract/Modern Art"
3096,Portraits
3098,"Abstract/Modern Art"
3098,Portraits
3100,"Abstract/Modern Art"
3102,"Abstract/Modern Art"
3104,"Abstract/Modern Art"
3104,Churches/Temples/Mosques
3106,"Abstract/Modern Art"
3108,"Abstract/Modern Art"
3110,"Abstract/Modern Art"
3112,"Abstract/Modern Art"
3114,"Abstract/Modern Art"
3114,Horses
3116,"Abstract/Modern Art"
3118,"Abstract/Modern Art"
3120,"Abstract/Modern Art"
3124,"Abstract/Modern Art"
3122,"Abstract/Modern Art"
3126,"Abstract/Modern Art"
3128,"Abstract/Modern Art"
3130,"Abstract/Modern Art"
3130,Churches/Temples/Mosques
3132,"Abstract/Modern Art"
3134,"Abstract/Modern Art"
3134,Winter
3136,"Abstract/Modern Art"
3138,"Abstract/Modern Art"
167433,"Marine Art/Maritime"
167406,"Marine Art/Maritime"
167646,"Marine Art/Maritime"
167500,"Marine Art/Maritime"
167442,"Marine Art/Maritime"
167601,"Marine Art/Maritime"
167610,"Marine Art/Maritime"
167451,"Marine Art/Maritime"
167628,"Marine Art/Maritime"
4797,Nude
4797,Rivers/Lakes
4799,Nude
4803,Nude
4805,Nude
4807,Nude
4889,Nude
4901,Portraits
4903,Portraits
4905,Portraits
4909,Portraits
4911,Portraits
4939,Nude
4943,Nude
4941,Nude
4991,Nude
4993,Nude
5001,Lovers
5001,Nude
5012,Seascapes
5018,Nude
5028,Nude
5030,Nude
5040,Nude
195121,Seascapes
121800,Nude
195211,Nude
121818,Still-Life
121747,Summer
121780,Still-Life
195297,Flowers
18402,Musics
18410,Rivers/Lakes
18418,Portraits
18420,Portraits
18422,Portraits
18428,Portraits
204701,Nude
18446,Still-Life
18448,Summer
18486,Flowers
186855,Seascapes
186801,Seascapes
186917,Seascapes
186906,Seascapes
186810,Seascapes
28477,"Landscape Art"
186960,Seascapes
186819,Seascapes
186828,Seascapes
186837,Seascapes
186846,Seascapes
186864,Seascapes
8039,Seascapes
8089,Seascapes
8097,Rivers/Lakes
8109,Seascapes
8137,Spring
8141,Portraits
8145,Portraits
8171,Rivers/Lakes
8179,Summer
8183,Seascapes
8269,Seascapes
6568,Seascapes
19749,Cafes/Bars
19751,Still-Life
19767,Still-Life
19769,Still-Life
19771,Still-Life
19773,Musics
19773,Still-Life
19775,Still-Life
19777,Still-Life
19779,Still-Life
19781,Still-Life
19739,Still-Life
19783,Still-Life
19785,Still-Life
19787,Gardens
19789,Musics
19793,Musics
19793,Still-Life
19795,Still-Life
19803,Still-Life
19811,Musics
19809,Musics
19813,Musics
19815,Musics
19815,Still-Life
19807,Musics
20174,Churches/Temples/Mosques
20184,Bridges
20184,Rivers/Lakes
20186,Rivers/Lakes
20188,Winter
20190,Rivers/Lakes
20194,Rivers/Lakes
20202,Rivers/Lakes
20208,Seascapes
20212,Rivers/Lakes
138227,Gardens
138378,Flowers
138914,Nude
138925,Nude
138271,Spring
139091,Dancers
139102,Flowers
149024,Winter
148592,Cafes/Bars
148855,Flowers
148855,Still-Life
148017,Winter
148039,Winter
148866,Winter
148028,Winter
148081,Spring
148877,Flowers
148877,Still-Life
148656,Still-Life
148888,Flowers
148888,Still-Life
148997,Still-Life
148899,Flowers
148899,Still-Life
148092,Summer
148103,Winter
148125,Musics
149006,Musics
148555,Dancers
148191,Winter
148202,Winter
148921,Musics
137064,Rivers/Lakes
136636,Rivers/Lakes
136636,Seascapes
136647,Summer
136658,Flowers
136724,Spring
136735,Winter
137216,Winter
137187,Still-Life
136768,Still-Life
136779,Flowers
137225,Flowers
136790,Gardens
136801,Flowers
136812,Rivers/Lakes
136845,Rivers/Lakes
136845,Winter
136856,Seascapes
137127,Winter
136988,Gardens
136999,Winter
29876,"Abstract/Modern Art"
29876,Nude
29880,"Abstract/Modern Art"
29882,"Abstract/Modern Art"
29884,"Abstract/Modern Art"
29886,"Abstract/Modern Art"
29888,"Abstract/Modern Art"
29890,"Abstract/Modern Art"
29878,"Abstract/Modern Art"
29892,"Abstract/Modern Art"
29894,"Abstract/Modern Art"
140247,Flowers
141494,Flowers
140258,Flowers
140269,Flowers
140280,Flowers
140324,Flowers
141304,Flowers
141683,Flowers
140291,Flowers
140302,Flowers
140313,Flowers
141315,Flowers
141503,Flowers
141293,Flowers
141348,Gardens
23931,Christianity
23939,Portraits
23941,Portraits
23943,Portraits
23945,Portraits
23947,Portraits
23949,Portraits
198638,Portraits
23951,Portraits
23953,Portraits
23955,Portraits
23957,Portraits
23959,Portraits
23961,Portraits
23963,Portraits
23969,Christianity
23983,Christianity
23983,"Jesus Christ"
23981,Christianity
23981,"Jesus Christ"
23987,Christianity
23997,Nude
23999,Christianity
24001,Christianity
24003,Christianity
24005,Christianity
181403,"Abstract/Modern Art"
181585,"Abstract/Modern Art"
181791,"Abstract/Modern Art"
181356,"Abstract/Modern Art"
181820,"Abstract/Modern Art"
181420,"Abstract/Modern Art"
181900,"Abstract/Modern Art"
181475,"Abstract/Modern Art"
181834,"Abstract/Modern Art"
181448,"Abstract/Modern Art"
181434,"Abstract/Modern Art"
181555,"Abstract/Modern Art"
181864,"Abstract/Modern Art"
181770,"Abstract/Modern Art"
181918,"Abstract/Modern Art"
181752,"Abstract/Modern Art"
181925,"Abstract/Modern Art"
181318,"Abstract/Modern Art"
181526,"Abstract/Modern Art"
181882,"Abstract/Modern Art"
181805,"Abstract/Modern Art"
181777,"Abstract/Modern Art"
181390,"Abstract/Modern Art"
181508,"Abstract/Modern Art"
181848,"Abstract/Modern Art"
181932,"Abstract/Modern Art"
181340,"Abstract/Modern Art"
181491,"Abstract/Modern Art"
181540,"Abstract/Modern Art"
181569,"Abstract/Modern Art"
20092,Seascapes
20094,Flowers
20094,Still-Life
18278,Portraits
18280,Portraits
18282,Portraits
18286,Portraits
18288,Portraits
18296,Portraits
18292,Nude
18298,Spring
18302,Summer
18300,Summer
18328,Gardens
18340,Gardens
29336,Rivers/Lakes
29338,Rivers/Lakes
174110,Flowers
29342,Rivers/Lakes
149627,Nude
149660,Bridges
149409,Gardens
149693,Nude
149715,Spring
149748,Nude
149770,Spring
30168,Spring
149490,Musics
22697,Flowers
22697,Portraits
22701,Winter
22702,Still-Life
22703,Flowers
22703,Still-Life
22704,Still-Life
142116,Seascapes
142127,Seascapes
142138,Seascapes
142149,Rivers/Lakes
142160,Seascapes
142171,Rivers/Lakes
142182,Seascapes
142336,Seascapes
142347,Seascapes
142358,Still-Life
142369,Seascapes
142501,Nude
142391,Bridges
142391,Spring
142380,Winter
142413,Seascapes
142435,Seascapes
206942,Seascapes
142457,Seascapes
142468,Seascapes
142479,Seascapes
133288,Seascapes
134867,Gardens
134542,Gardens
133321,Horses
133321,Rivers/Lakes
133343,Nude
133354,Spring
134088,Seascapes
133376,Gardens
133387,Bridges
133421,Rivers/Lakes
134115,Spring
133465,Gardens
133476,Bridges
134142,Bridges
134142,Rivers/Lakes
133498,Rivers/Lakes
134169,Seascapes
133531,Autumn/Fall
133531,Rivers/Lakes
133553,Bridges
133553,Rivers/Lakes
133575,Bridges
133575,Rivers/Lakes
134641,Gardens
134232,Rivers/Lakes
134232,Spring
133707,Flowers
134663,Nude
133762,Gardens
133773,Bridges
134268,Bridges
134304,Seascapes
133839,Autumn/Fall
133839,Rivers/Lakes
134322,Rivers/Lakes
134331,Bridges
134331,Rivers/Lakes
133872,Gardens
133883,Rivers/Lakes
133883,Spring
134367,Rivers/Lakes
133927,Gardens
133927,Winter
134762,Flowers
134773,Flowers
182668,Flowers
182701,Flowers
182690,Flowers
22723,Flowers
182995,Flowers
182712,Flowers
182948,Flowers
22731,Flowers
22732,Flowers
182920,Flowers
182767,Flowers
182778,Flowers
183004,Flowers
206381,Flowers
206391,Flowers
22733,Flowers
182536,Flowers
182756,Flowers
22735,Flowers
195952,Nude
195846,Still-Life
195893,Still-Life
1483,Still-Life
195855,Still-Life
195963,Nude
1485,Nude
1493,Rivers/Lakes
195974,Nude
1499,Seascapes
1511,Winter
1519,Rivers/Lakes
1521,Nude
1523,Rivers/Lakes
195864,Still-Life
195873,Still-Life
1527,Portraits
1529,Portraits
1531,Portraits
1535,Portraits
1533,Portraits
1543,Portraits
1546,Portraits
1548,Portraits
1550,Nude
195904,Still-Life
1552,Still-Life
1556,Still-Life
1558,Still-Life
1560,Still-Life
1554,Still-Life
1562,Still-Life
1564,Still-Life
1566,Still-Life
1568,Nude
1568,Still-Life
1570,Still-Life
195915,Still-Life
1574,Still-Life
1576,Nude
1578,Still-Life
